Nom du lieu;Type de lieu;Ville;D�partement;R�gion;Capacité (personnes);Prix (€);Description;URL Heavento;URL ABC Salles;URL Kactus;URL Carmin.io;Contact/Téléphone;Email;Statut;Dernière mise à jour
Ch�teau de Chaumont;H�tel;Yonne;Yonne;Bourgogne;10-150 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Yonne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-150 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-chaumont/category-location-de-chateau/chaumont-sur-yonne/bourgogne/france/;https://www.abcsalles.com/lieu/chteau-de-chaumont;https://www.kactus.com/fr/lieux/chteau-de-chaumont;https://carmin.io/location/yonne/chteau-de-chaumont;;;Actif;27/08/2025
Ch�teau de Chavagneux;H�tel;Rh�ne;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Rhône proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-chavagneux/category-location-de-chateau/taponas/rhone-alpes/france/;https://www.abcsalles.com/lieu/chteau-de-chavagneux;https://www.kactus.com/fr/lieux/chteau-de-chavagneux;https://carmin.io/location/rhne/chteau-de-chavagneux;;;Actif;27/08/2025
Ch�teau de Chessy;Ch�teau;Rh�ne;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Rhône offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-chessy/category-location-de-chateau/chessy/rhone-alpes/france/;https://www.abcsalles.com/lieu/chteau-de-chessy;https://www.kactus.com/fr/lieux/chteau-de-chessy;https://carmin.io/location/rhne/chteau-de-chessy;;;Actif;27/08/2025
Ch�teau de Chevillon;Ch�teau;Yonne;Yonne;Bourgogne;550-700 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Yonne offrant une approche créative de l'accueil. Capacité d'accueil de 550-700 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-chevillon/category-location-de-chateau/chevillon/bourgogne/france/;https://www.abcsalles.com/lieu/chteau-de-chevillon;https://www.kactus.com/fr/lieux/chteau-de-chevillon;https://carmin.io/location/yonne/chteau-de-chevillon;;;Actif;27/08/2025
Ch�teau de Chicamour;H�tel;Loiret;;Centre;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Loiret proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-chicamour/category-location-de-chateau/sury-aux-bois/centre/france/;https://www.abcsalles.com/lieu/chteau-de-chicamour;https://www.kactus.com/fr/lieux/chteau-de-chicamour;https://carmin.io/location/loiret/chteau-de-chicamour;;;Actif;27/08/2025
Ch�teau de Ch�ronne;H�tel;Tuff�-Val-de-la-Ch�ronne;Sarthe;;10-120 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Tuffé-Val-de-la-Chéronne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-120 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;;https://www.abcsalles.com/lieu/chteau-de-chronne;https://www.kactus.com/fr/lieux/chteau-de-chronne;https://carmin.io/location/tuffvaldelachronne/chteau-de-chronne;;;Actif;27/08/2025
Ch�teau de Ciceron;Ch�teau;Aude;;Languedoc-Roussillon;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Aude offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-ciceron/category-location-de-chateau/ribaute/languedoc-roussillon/france/;https://www.abcsalles.com/lieu/chteau-de-ciceron;https://www.kactus.com/fr/lieux/chteau-de-ciceron;https://carmin.io/location/aude/chteau-de-ciceron;;;Actif;27/08/2025
Ch�teau de Clary;H�tel;Gard;;Languedoc-Roussillon;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Gard proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-clary/category-location-de-chateau/roquemaure/languedoc-roussillon/france/;https://www.abcsalles.com/lieu/chteau-de-clary;https://www.kactus.com/fr/lieux/chteau-de-clary;https://carmin.io/location/gard/chteau-de-clary;;;Actif;27/08/2025
Ch�teau de Cop Choux;H�tel;Loire-Atlantique;;Pays de la Loire;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Loire-Atlantique proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-cop-choux/category-location-de-chateau/mouzeil/pays-de-la-loire/france/;https://www.abcsalles.com/lieu/chteau-de-cop-choux;https://www.kactus.com/fr/lieux/chteau-de-cop-choux;https://carmin.io/location/loireatlantique/chteau-de-cop-choux;;;Actif;27/08/2025
Ch�teau de Corcelles;Ch�teau;Rh�ne;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Rhône offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-corcelles/category-location-de-chateau/corcelles-en-beaujolais/rhone-alpes/france/;https://www.abcsalles.com/lieu/chteau-de-corcelles;https://www.kactus.com/fr/lieux/chteau-de-corcelles;https://carmin.io/location/rhne/chteau-de-corcelles;;;Actif;27/08/2025
Ch�teau de Courbeville;Ch�teau;Rh�ne;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Rhône offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-courbeville/category-location-de-chateau/chessy/rhone-alpes/france/;https://www.abcsalles.com/lieu/chteau-de-courbeville;https://www.kactus.com/fr/lieux/chteau-de-courbeville;https://carmin.io/location/rhne/chteau-de-courbeville;;;Actif;27/08/2025
Ch�teau de Courcelles;H�tel;Moselle;;Lorraine;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Moselle proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-courcelles/category-location-de-chateau/montigny-les-metz/lorraine/france/;https://www.abcsalles.com/lieu/chteau-de-courcelles;https://www.kactus.com/fr/lieux/chteau-de-courcelles;https://carmin.io/location/moselle/chteau-de-courcelles;;;Actif;27/08/2025
Ch�teau de Courcelles Le Roy;Ch�teau;Loiret;;Centre;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Loiret offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-courcelles-le-roy/category-location-de-chateau/beaulieu-sur-loire/centre/france/;https://www.abcsalles.com/lieu/chteau-de-courcelles-le-roy;https://www.kactus.com/fr/lieux/chteau-de-courcelles-le-roy;https://carmin.io/location/loiret/chteau-de-courcelles-le-roy;;;Actif;27/08/2025
Ch�teau de Coussergues;H�tel;H�rault;;Languedoc-Roussillon;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Hérault proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/chateau-de-coussergues/category-location-de-chateau/montblanc/languedoc-roussillon/france/;https://www.abcsalles.com/lieu/chteau-de-coussergues;https://www.kactus.com/fr/lieux/chteau-de-coussergues;https://carmin.io/location/hrault/chteau-de-coussergues;;;Actif;27/08/2025
Ch�teau de Cransac;H�tel;Fronton;Haute-Garonne;;350-500 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Fronton proposant des espaces atypiques et créatifs. Configuration flexible accueillant 350-500 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;;https://www.abcsalles.com/lieu/chteau-de-cransac;https://www.kactus.com/fr/lieux/chteau-de-cransac;https://carmin.io/location/fronton/chteau-de-cransac;;;Actif;27/08/2025
Ch�teau de Creully;Ch�teau;Calvados;;Basse-Normandie;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Calvados offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/chateau-de-creully/category-location-de-chateau/creully/basse-normandie/france/;https://www.abcsalles.com/lieu/chteau-de-creully;https://www.kactus.com/fr/lieux/chteau-de-creully;https://carmin.io/location/calvados/chteau-de-creully;;;Actif;27/08/2025
